OBJECTID,year,longitude,latitude,conflict,conflict50nmi,conflict100nmi,fatalities100nmi,conflict150nmi,conflict200nmi,ocean_prd,ind_iuu000,nid_iuu000,iuu000,battle_count100nmi,protest_count100nmi,civilian_count100nmi,conflictm712,fatam712,ocp16,ocp1014mean,annual_catch1014,annual_indcatch1014,annual_nidcatch1014,conflict2016,catchdev,indcatchdev,nidcatchdev,indcatch000,nidcatch000,catch000,devgroup1,devgroup2,devgroup3,devgroup4,prodummy1,prodummy2,prodummy3,prodummy4,prodummy5,prodummy6,prodummy7,prodummy8,prodummy9,prodummy10,prodummy11,prodummy12,prodummy13,prodummy14,prodummy15,prodummy16,prodummy17,prodummy18,prodummy19,prodummy20,prodummy21,prodummy22,prodummy23,prodummy24,prodummy25,prodummy26,prodummy27,prodummy28,prodummy29,prodummy30,prodummy31,prodummy32,prodummy33,prodummy34
965,2015,99.5207069944,3.51789473832,0,20,33,2,40,58,1306.687316894531,2.860912322998047,6.923488140106201,9.78439998626709,0,30,3,22,2,1221.623291015625,1223.0279541015625,28.527423858642578,10.896727561950684,17.630695343017578,26,1.8707860708236694,1.362485647201538,1.8000679016113281,10.363082885742188,24.134584426879883,34.4976692199707,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
966,2015,100.51783696,3.51789473832,0,0,20,1,37,56,1577.059919569228,5.680330753326416,8.31582260131836,13.996152877807617,0,17,3,10,1,1592.407470703125,1601.9967041015625,56.85505294799805,20.196781158447266,36.65827178955078,27,1.1738989353179932,1.1883686780929565,1.0548943281173706,18.836101531982422,33.86680603027344,52.70290756225586,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
967,2015,101.514966925,3.51789473832,0,0,0,0,23,63,2100.223410866477,1.4082735776901245,2.7020699977874756,4.1103434562683105,0,0,0,0,0,2068.13671875,2174.28369140625,24.817773818969727,7.636342525482178,17.18143081665039,6,0.02051064372062683,0.2810421288013458,-0.03190668299794197,5.43320894241333,12.281669616699219,17.71487808227539,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
970,2015,104.506356821,3.51789473832,0,0,1,0,16,16,440.037360297309,6.863297939300537,4.051922798156738,10.915220260620117,0,1,0,0,0,450.0354919433594,400.5328674316406,29.099102020263672,20.221818923950195,8.877283096313477,0,1.5086548328399658,1.1965090036392212,1.318284273147583,17.16712188720703,18.395532608032227,35.562652587890625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
971,2015,105.503486787,3.51789473832,0,1,1,0,15,16,320.6846330430773,1.7831796407699585,1.014024257659912,2.797203779220581,0,1,0,0,0,337.3344421386719,314.2017517089844,8.68921184539795,5.9552202224731445,2.733991861343384,0,-0.725289523601532,0.42918041348457336,-1.1477024555206299,5.18269157409668,3.188617467880249,8.371309280395508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972,2015,106.500616752,3.51789473832,1,1,1,0,1,15,302.729697227478,8.826220512390137,2.8602921962738037,11.68651294708252,0,1,0,0,0,327.90447998046875,294.1707763671875,17.339834213256836,6.028437614440918,11.311397552490234,0,1.4569798707962036,1.8974406719207764,0.9934041500091553,6.615713596343994,9.081850051879883,15.697564125061035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,2015,107.497746717,3.51789473832,0,1,1,0,1,2,299.0260331895616,1.9614543914794922,2.460233449935913,4.421688079833984,0,1,0,0,0,331.01922607421875,305.6321105957031,12.752960205078125,6.288815021514893,6.464145660400391,0,0.8245848417282104,1.6010512113571167,0.349943071603775,6.6542134284973145,7.753645896911621,14.407859802246094,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,2015,108.494876683,3.51789473832,0,0,0,0,1,3,330.4731709798177,5.388822555541992,3.1543350219726562,8.543157577514648,0,0,0,0,0,376.3274841308594,327.2178955078125,13.682744979858398,5.943613529205322,7.739132881164551,0,1.1726630926132202,1.6091171503067017,0.8551433086395264,6.081546783447266,9.918872833251953,16.00041961669922,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,2015,109.492006648,3.51789473832,0,0,0,0,0,3,311.1738883124457,4.22629451751709,0.6927345991134644,4.919029235839844,0,0,0,0,0,348.5684814453125,324.177978515625,19.70846176147461,17.2092342376709,2.499228000640869,0,1.0191103219985962,1.2071294784545898,-1.3815480470657349,15.778738975524902,2.2644693851470947,18.043209075927734,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,2015,117.469046371,3.51789473832,0,2,3,0,4,4,2600.575537109375,15.874457359313965,5.396072864532471,21.270530700683594,0,3,0,2,0,2704.138916015625,2378.044921875,22.26996421813965,6.068263530731201,16.201702117919922,2,0.5435622930526733,2.3269567489624023,0.3881405293941498,6.609659194946289,17.000703811645508,23.610363006591797,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
984,2015,118.466176336,3.51789473832,0,2,3,0,3,5,857.5521647135416,1.682271122932434,0.6401051878929138,2.322376251220703,0,3,0,2,0,842.1025390625,598.23431396484375,9.1589937210083,5.6084184646606445,3.550574779510498,2,-0.5294944047927856,1.3253940343856812,-1.2305024862289429,5.823978424072266,2.4433817863464355,8.26736068725586,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
985,2015,119.463306302,3.51789473832,0,0,2,0,3,5,328.8534935845269,0.025963500142097473,0,0.025963498279452324,0,2,0,2,0,308.00994873046875,301.43511962890625,0.25337177515029907,0.25337177515029907,0,2,-1.7124873399734497,-1.7453058958053589,-1.6930298805236816,0.24981752038002014,0,0.24981752038002014,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
986,2015,120.460436267,3.51789473832,0,0,0,0,0,4,270.6982879638672,0.038737211376428604,0,0.038737207651138306,0,0,0,0,0,276.1700744628906,265.7423400878906,0.27600008249282837,0.27600008249282837,0,0,-1.672398567199707,-1.634076714515686,-1.6930298805236816,0.3740345537662506,0,0.374034583568573,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
987,2015,121.457566233,3.51789473832,0,0,0,0,0,3,253.7583660549588,0.022832220420241356,0,0.022832220420241356,0,0,0,0,0,267.4012145996094,253.4615478515625,0.24709489941596985,0.24709489941596985,0,0,-1.721021294593811,-1.7697869539260864,-1.6930298805236816,0.2205226868391037,0,0.2205226868391037,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
988,2015,122.454696198,3.51789473832,0,0,0,0,2,4,248.541753133138,0.015773000195622444,0,0.015773000195622444,0,0,0,0,0,258.2971496582031,245.91171264648438,0.21218033134937286,0.21218033134937286,0,0,-1.7208040952682495,-1.7683624029159546,-1.6930298805236816,0.1523204892873764,0,0.1523204892873764,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
989,2015,123.451826163,3.51789473832,0,0,0,0,3,4,243.0535155402289,6.103000123403035e-5,0,6.103000123403035e-5,0,0,0,0,0,252.04486083984375,234.22711181640625,4.7604399151168764e-4,4.7604399151168764e-4,0,0,-1.6996058225631714,-1.7100121974945068,-1.6930298805236816,7.315300172194839e-4,0,7.315300172194839e-4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
990,2015,124.448956129,3.51789473832,0,0,2,1,3,3,238.6187587314182,6.605000089621171e-5,0,6.605000089621171e-5,0,1,1,2,1,244.80630493164062,232.74911499023438,5.51814038772136e-4,5.51814038772136e-4,0,5,-1.7006540298461914,-1.7126907110214233,-1.6930298805236816,7.876200252212584e-4,0,7.876200252212584e-4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
991,2015,125.446086094,3.51789473832,0,0,2,1,3,3,240.5859743006089,1.4100662469863892,3.3908398151397705,4.800906181335449,0,1,1,2,1,239.6431884765625,244.7402801513672,17.83318519592285,6.187854290008545,11.645330429077148,5,0.5604958534240723,1.089887022972107,0.3526971936225891,5.3209099769592285,10.662557601928711,15.983468055725098,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
992,2015,126.443216059,3.51789473832,0,0,0,0,3,3,217.4234383719308,0.5741287469863892,1.3417543172836304,1.9158830642700195,0,0,0,0,0,197.23703002929688,227.1947784423828,5.518740653991699,1.5459117889404297,3.9728286266326904,0,-0.7418495416641235,-1.2062848806381226,-0.5022624135017395,1.8035736083984375,4.219171047210693,6.022744655609131,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
993,2015,127.440346025,3.51789473832,0,0,0,0,0,3,229.2269470214844,0.02604847028851509,1.0856999142561108e-4,0.026157040148973465,0,0,0,0,0,200.0791015625,253.38876342773438,0.19970294833183289,0.19936129450798035,3.416620020288974e-4,0,-1.7139848470687866,-1.7464478015899658,-1.6930876970291138,0.1918204128742218,3.414000093471259e-4,0.19216181337833405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
994,2015,128.43747599,3.51789473832,0,0,0,0,0,0,289.8169754876031,0.007400880102068186,0,0.007400880567729473,0,0,0,0,0,261.8262634277344,277.08306884765625,0.05301282927393913,0.05301282927393913,0,0,-1.6998895406723022,-1.7099692821502686,-1.6930298805236816,0.07353831082582474,0,0.07353831827640533,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
995,2015,129.434605956,3.51789473832,0,0,0,0,0,0,323.5663401285807,0.005154490005224943,0,0.005154490005224943,0,0,0,0,0,328.39093017578125,263.1092834472656,0.02881048619747162,0.02881048619747162,0,0,-1.6978412866592407,-1.7050962448120117,-1.6930298805236816,0.048492420464754105,0,0.048492420464754105,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
996,2015,130.431735921,3.51789473832,0,0,0,0,0,0,309.5289171006945,0.008535509929060936,0,0.008535509929060936,0,0,0,0,0,329.8883361816406,254.11929321289062,0.054412536323070526,0.054412536323070526,0,0,-1.694664478302002,-1.6959742307662964,-1.6930298805236816,0.07995648682117462,0,0.07995648682117462,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
997,2015,131.428865886,3.51789473832,0,0,0,0,0,0,302.7803005642361,0.03175622224807739,7.44499993743375e-5,0.031830672174692154,0,0,0,0,0,335.1051940917969,253.30958557128906,0.20177915692329407,0.2015703022480011,2.0886599668301642e-4,0,-1.6808679103851318,-1.5744991302490234,-1.6930688619613647,0.2974729537963867,2.8291999478824437e-4,0.2977558970451355,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
998,2015,132.425995852,3.51789473832,0,0,0,0,0,0,294.5069351196289,0.008870519697666168,0,0.008870519697666168,0,0,0,0,0,322.4521789550781,247.11019897460938,0.05724092572927475,0.05724092572927475,0,0,-1.6935784816741943,-1.692792534828186,-1.6930298805236816,0.083095021545887,0,0.0830950140953064,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
999,2015,133.423125817,3.51789473832,0,0,0,0,0,0,292.0529437594944,0.008012140169739723,0,0.008012140169739723,0,0,0,0,0,306.7427062988281,242.78842163085938,0.05140891671180725,0.05140891671180725,0,0,-1.6888190507888794,-1.6810734272003174,-1.6930298805236816,0.07505346834659576,0,0.07505346834659576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000,2015,134.420255782,3.51789473832,0,0,0,0,0,0,282.7815950181749,0.008339439518749714,0,0.008339439518749714,0,0,0,0,0,285.2268981933594,228.60067749023438,0.05349571630358696,0.05349571630358696,0,0,-1.6931259632110596,-1.6921476125717163,-1.6930298805236816,0.07816795259714127,0,0.07816795259714127,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1001,2015,135.417385748,3.51789473832,0,0,0,0,0,0,266.9704533894857,0.0035462400410324335,0,0.0035462400410324335,0,0,0,0,0,265.7069396972656,219.62413024902344,0.02558964118361473,0.02558964118361473,0,0,-1.6970552206039429,-1.703449010848999,-1.6930298805236816,0.033282570540905,0,0.033282570540905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,2015,91.5436672714,4.51256460762,0,0,0,0,0,1,251.5303137037489,0.014836359769105911,0,0.014836359769105911,0,0,0,0,0,247.4771728515625,263.9029846191406,0.2338337004184723,0.23381617665290833,1.7522001144243404e-5,0,-1.7372225522994995,-1.814136028289795,-1.6930540800094604,0.152025505900383,0,0.152025505900383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,2015,92.5407972367,4.51256460762,0,0,0,0,11,16,257.7729657491048,0.01510562002658844,0,0.015105619095265865,0,0,0,0,0,252.8482208251953,263.3514709472656,0.1848253309726715,0.1848253309726715,0,0,-1.6981593370437622,-1.7057958841323853,-1.6930298805236816,0.17388512194156647,0,0.17388513684272766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,2015,93.5379272021,4.51256460762,0,0,11,3,16,21,260.6544346279568,0.034127071499824524,0,0.034127071499824524,2,7,2,5,3,251.54843139648438,261.48760986328125,0.30463922023773193,0.30463922023773193,0,3,-1.729873538017273,-1.792211651802063,-1.6930298805236816,0.30066388845443726,0,0.30066388845443726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,2015,94.5350571675,4.51256460762,0,9,16,7,22,34,264.522454155816,0.047475289553403854,2.4396998924203217e-4,0.047719262540340424,5,9,2,7,7,255.3671417236328,264.9963684082031,0.43832650780677795,0.438075453042984,2.510659978725016e-4,6,-1.6992689371109009,-1.7031288146972656,-1.6930043697357178,0.4943094551563263,3.129600081592798e-4,0.49462243914604187,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1014,2015,95.5321871329,4.51256460762,0,14,22,12,34,54,355.2622543861126,5.258683204650879,4.82399845123291,10.082681655883789,9,11,2,8,12,339.9096374511719,399.779541015625,19.761125564575195,6.988722801208496,12.772401809692383,9,1.8407280445098877,1.9568742513656616,1.671386957168579,7.71923303604126,15.071929931640625,22.79116439819336,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,2015,96.5293170982,4.51256460762,2,12,24,12,54,55,888.8433024088541,0.6208144426345825,1.1190178394317627,1.7398322820663452,9,13,2,10,12,816.56976318359375,982.25006103515625,6.945127010345459,1.6157499551773071,5.329377174377441,9,-0.8226110935211182,-0.09922361373901367,-1.069154143333435,2.4113519191741943,3.5187718868255615,5.930123805999756,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1016,2015,97.5264470636,4.51256460762,2,24,35,10,55,55,NA,0.40352359414100647,1.1655051708221436,1.5690287351608276,7,26,2,NA,NA,NA,NA,NA,NA,NA,27,-0.8335073590278625,-1.0620853900909424,-0.6797288060188293,1.7994379997253418,3.664951801300049,5.464389801025391,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1017,2015,98.523577029,4.51256460762,1,21,30,6,44,55,817.752301534017,4.173651695251465,6.215887069702148,10.389538764953613,4,24,2,15,6,744.58538818359375,701.1434326171875,34.455841064453125,10.837762832641602,23.618078231811523,29,1.3838927745819092,2.337581157684326,0.9306888580322266,14.166082382202148,20.612812042236328,34.77889633178711,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1018,2015,99.5207069944,4.51256460762,0,17,22,0,39,44,761.643056233724,4.061708927154541,8.971992492675781,13.033700942993164,1,19,2,11,0,748.47308349609375,715.99591064453125,37.88677978515625,18.869279861450195,19.017498016357422,26,1.8506407737731934,1.10093355178833,1.8987356424331665,18.33319664001465,39.00383377075195,57.337032318115234,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1019,2015,100.51783696,4.51256460762,0,0,19,0,24,42,1370.56826578776,2.3493916988372803,6.152637481689453,8.5020294189453125,0,17,2,9,0,1454.4412841796875,1498.798583984375,94.62528228759766,13.6535062789917,80.971771240234375,26,0.0037304465658962727,0.3463585674762726,-0.05670151486992836,10.942407608032227,27.224384307861328,38.16679382324219,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1023,2015,104.506356821,4.51256460762,0,0,1,0,1,16,365.4189580281575,4.118238925933838,1.180510401725769,5.298748970031738,0,1,0,0,0,358.347900390625,340.83782958984375,18.888498306274414,15.153861999511719,3.734635829925537,0,1.3033065795898438,1.8554284572601318,-0.3406665027141571,18.38698959350586,4.7582526206970215,23.14524269104004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1024,2015,105.503486787,4.51256460762,0,1,1,0,1,15,309.2190933227539,4.417416095733643,0.12951838970184326,4.546934604644775,0,1,0,0,0,313.53399658203125,294.63232421875,14.03911018371582,13.674493789672852,0.36461660265922546,0,1.1099706888198853,1.5219769477844238,-1.699427843093872,12.474333763122559,0.4491772949695587,12.923511505126953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,2015,106.500616752,4.51256460762,0,1,1,0,1,1,298.7236692640516,1.812208890914917,0.22155839204788208,2.0337672233581543,0,1,0,0,0,315.610107421875,287.3032531738281,6.156777858734131,5.7220940589904785,0.4346841275691986,0,-1.6252597570419312,0.7261117696762085,-1.584169626235962,4.861179351806641,0.6967748403549194,5.55795431137085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,2015,107.497746717,4.51256460762,0,0,1,0,1,1,289.8883361816406,2.25824236869812,2.4165823459625244,4.6748247146606445,0,1,0,0,0,308.7961730957031,309.03961181640625,11.55478572845459,5.951718807220459,5.603066921234131,0,0.7651952505111694,1.907576560974121,0.3054719567298889,6.843807220458984,7.598987102508545,14.442793846130371,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,2015,108.494876683,4.51256460762,0,0,0,0,1,1,313.1651681082589,10.640079498291016,2.1669366359710693,12.807015419006348,0,0,0,0,0,338.93487548828125,312.5959167480469,13.738916397094727,7.036090850830078,6.702826023101807,0,3.0876588821411133,4.652900218963623,0.3190283477306366,13.584455490112305,6.83298921585083,20.41744613647461,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,2015,109.492006648,4.51256460762,0,0,0,0,0,1,275.6272447374132,2.4327259063720703,0.16969111561775208,2.602417230606079,0,0,0,0,0,296.72027587890625,278.327392578125,14.244799613952637,14.070103645324707,0.17469657957553864,0,1.5543006658554077,1.7384356260299683,-1.4855096340179443,15.918022155761719,0.5939416289329529,16.511962890625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,2015,118.466176336,4.51256460762,0,0,2,0,3,3,743.4371622721354,5.494309902191162,10.543566703796387,16.03787612915039,0,2,0,2,0,730.512939453125,711.78338623046875,92.2085952758789,16.757177352905273,75.451416015625,2,0.32860857248306274,1.770106315612793,0.12339610606431961,18.935001373291016,42.991844177246094,61.926849365234375,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1038,2015,119.463306302,4.51256460762,0,0,0,0,3,3,593.8417062759399,3.497771739959717,3.570974588394165,7.068746566772461,0,0,0,0,0,551.34130859375,470.2731018066406,36.166664123535156,16.020898818969727,20.145767211914062,2,-0.036108508706092834,0.49520546197891235,-0.1601400375366211,12.597087860107422,13.38398265838623,25.981069564819336,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,2015,120.460436267,4.51256460762,0,0,0,0,0,3,297.0032156808036,1.58943772315979,0.15936918556690216,1.7488068342208862,0,0,0,0,0,293.21661376953125,284.9047546386719,3.9077517986297607,3.3764140605926514,0.5313377380371094,0,-2.0225558280944824,-1.6850935220718384,-1.7238068580627441,2.486316204071045,0.4750721752643585,2.961388349533081,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1040,2015,121.457566233,4.51256460762,0,0,0,0,0,0,255.119021097819,0.02836075983941555,0,0.02836075983941555,0,0,0,0,0,266.01959228515625,254.57603454589844,0.2934918701648712,0.2934918701648712,0,0,-1.705340027809143,-1.7262784242630005,-1.6930298805236816,0.2736273407936096,0,0.2736273407936096,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1041,2015,122.454696198,4.51256460762,0,0,0,0,0,3,250.0455746120877,0.028084110468626022,0.002124199876561761,0.03020830824971199,0,0,0,0,0,260.73516845703125,244.00711059570312,0.27620089054107666,0.27620089054107666,0,0,-1.703417181968689,-1.7214913368225098,-1.6924859285354614,0.27105310559272766,0.001051749917678535,0.2721048593521118,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1042,2015,123.451826163,4.51256460762,0,0,0,0,0,3,255.22876824273,0.027317559346556664,0,0.027317559346556664,0,0,0,0,0,268.8876037597656,234.94070434570312,0.18058063089847565,0.18058063089847565,0,0,-1.680452585220337,-1.657533884048462,-1.6930298805236816,0.2639375329017639,0,0.2639375329017639,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1043,2015,124.448956129,4.51256460762,0,0,0,0,0,3,262.0232098897298,0.00927968043833971,0,0.00927968043833971,0,0,0,0,0,283.5134582519531,218.23306274414062,0.13069970905780792,0.13069970905780792,0,0,-1.7194443941116333,-1.7638736963272095,-1.6930298805236816,0.08956616371870041,0,0.089566171169281,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1044,2015,125.446086094,4.51256460762,0,0,0,0,0,3,225.2420327928331,5.720616340637207,2.9977476596832275,8.718364715576172,0,0,0,0,0,230.866943359375,193.07229614257812,15.176831245422363,4.695123195648193,10.481706619262695,0,0.39280247688293457,2.759793758392334,0.08658919483423233,5.603108882904053,9.426472663879395,15.029581069946289,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1045,2015,126.443216059,4.51256460762,0,0,0,0,0,3,170.8873621622721,0.7118058800697327,2.025620698928833,2.737426519393921,0,0,0,0,0,169.3646240234375,188.95199584960938,13.47459888458252,3.014436960220337,10.460162162780762,0,-0.5860516428947449,-1.9335570335388184,-0.39081019163131714,2.6090247631073,6.382217884063721,8.991242408752441,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1046,2015,127.440346025,4.51256460762,0,0,0,0,0,2,178.6803736967199,0.17960333824157715,0.44610700011253357,0.6257103085517883,0,0,0,0,0,176.2133026123047,214.28802490234375,2.34421968460083,1.2717459201812744,1.0724736452102661,0,-1.662948489189148,-2.0602519512176514,-1.4255495071411133,0.8101489543914795,1.4027915000915527,2.2129404544830322,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1047,2015,128.43747599,4.51256460762,0,0,0,0,0,0,194.6059269375271,8.921999688027427e-5,0,8.922000415623188e-5,0,0,0,0,0,181.49481201171875,235.05465698242188,5.940499831922352e-4,5.940499831922352e-4,0,0,-1.7007173299789429,-1.7126245498657227,-1.6930298805236816,0.0010763700120151043,0,0.0010763700120151043,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1048,2015,129.434605956,4.51256460762,0,0,0,0,0,0,247.8426823086209,0.004138370044529438,0,0.004138370044529438,0,0,0,0,0,229.32437133789062,248.23284912109375,0.028209343552589417,0.028209343552589417,0,0,-1.6987347602844238,-1.7075989246368408,-1.6930298805236816,0.03895450010895729,0,0.03895450010895729,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
