"","X","...1","latitude","longitude","sum_IUU","sum_reported","coords","sum_NIUU","sum_Nreported","total_IUU_catch","total_catch","conflict0nmi","conflict50nmi","conflict100nmi","conflict150nmi","conflict200nmi","fatalities100nmi","ocean_ord","ocean_prd","prodummy1","prodummy2","prodummy3","prodummy4","prodummy5","prodummy6","prodummy7","prodummy8","prodummy9","prodummy10","prodummy11","prodummy12","prodummy13","prodummy14","prodummy15","prodummy16","prodummy17","prodummy18","prodummy19","prodummy20","prodummy21","prodummy22","prodummy23","prodummy24","prodummy25","prodummy26","prodummy27","prodummy28","prodummy29","prodummy30","prodummy31","prodummy32","prodummy33","prodummy34","indcatch000","nidcatch000","catch000"
"648",648,648,3.5,118.5,1247.53725,5823.97867,"118.5,3.5",640.10516,2443.38186,1887.64241,8267.36053,0,0,0,0,0,0,563.47587037037,563.47587037037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.82397867,2.44338186,8.26736053
"649",649,649,3.5,119.5,25.9635,249.81752,"119.5,3.5",0,0,25.9635,249.81752,0,0,0,0,0,0,320.456326388889,320.456326388889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24981752,0,0.24981752
"650",650,650,3.5,120.5,38.73721,374.03456,"120.5,3.5",0,0,38.73721,374.03456,0,0,0,0,1,1,271.933152777778,271.933152777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.37403456,0,0.37403456
"651",651,651,3.5,121.5,22.83222,220.52268,"121.5,3.5",0,0,22.83222,220.52268,0,0,0,0,0,0,263.876622685185,263.876622685185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.22052268,0,0.22052268
"652",652,652,3.5,122.5,15.773,152.3205,"122.5,3.5",0,0,15.773,152.3205,0,0,0,0,0,0,256.801305555556,256.801305555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.1523205,0,0.1523205
"653",653,653,3.5,123.5,0.06103,0.73153,"123.5,3.5",0,0,0.06103,0.73153,0,0,0,0,0,0,253.646231481481,253.646231481481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00073153,0,0.00073153
"654",654,654,3.5,124.5,0.06605,0.78762,"124.5,3.5",0,0,0.06605,0.78762,0,0,2,3,3,1,247.777423611111,247.777423611111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00078762,0,0.00078762
"655",655,655,3.5,125.5,1356.38593,5320.91005,"125.5,3.5",3390.83963,10662.5574,4747.22556,15983.46745,0,0,0,0,0,0,252.838985294118,252.838985294118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.32091005,10.6625574,15.98346745
"656",656,656,3.5,126.5,413.3163,1803.57357,"126.5,3.5",1341.75421,4219.17068,1755.07051,6022.74425,0,0,0,0,0,0,218.189664215686,218.189664215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.80357357,4.21917068,6.02274425
"657",657,657,3.5,127.5,19.47927,191.82041,"127.5,3.5",0.10857,0.3414,19.58784,192.16181,0,0,0,0,0,0,241.785277777778,241.785277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19182041,0.0003414,0.19216181
"658",658,658,3.5,128.5,7.40088,73.53831,"128.5,3.5",0,0,7.40088,73.53831,0,0,0,0,0,0,317.778113425926,317.778113425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07353831,0,0.07353831
"659",659,659,3.5,129.5,5.15449,48.49242,"129.5,3.5",0,0,5.15449,48.49242,0,0,0,0,0,0,339.022847222222,339.022847222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04849242,0,0.04849242
"660",660,660,3.5,130.5,8.53551,79.95649,"130.5,3.5",0,0,8.53551,79.95649,0,0,0,0,0,0,322.338009259259,322.338009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07995649,0,0.07995649
"661",661,661,3.5,131.5,31.75622,297.47296,"131.5,3.5",0.06373,0.28292,31.81995,297.75588,0,0,0,0,0,0,317.710456018519,317.710456018519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29747296,0.00028292,0.29775588
"662",662,662,3.5,132.5,8.87052,83.09502,"132.5,3.5",0,0,8.87052,83.09502,0,0,0,0,0,0,308.766189814815,308.766189814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08309502,0,0.08309502
"663",663,663,3.5,133.5,8.01214,75.05347,"133.5,3.5",0,0,8.01214,75.05347,0,0,0,0,0,0,311.402990740741,311.402990740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07505347,0,0.07505347
"664",664,664,3.5,134.5,8.33944,78.16795,"134.5,3.5",0,0,8.33944,78.16795,0,0,0,0,0,0,298.272891203704,298.272891203704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.07816795,0,0.07816795
"665",665,665,3.5,135.5,3.54624,33.28257,"135.5,3.5",0,0,3.54624,33.28257,0,0,0,0,0,0,276.872666666667,276.872666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03328257,0,0.03328257
"666",666,666,4.5,91.5,14.83636,152.02551,"91.5,4.5",0,0,14.83636,152.02551,0,0,0,0,0,0,259.855997685185,259.855997685185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15202551,0,0.15202551
"667",667,667,4.5,92.5,15.10562,173.88513,"92.5,4.5",0,0,15.10562,173.88513,0,0,0,0,2,0,276.413136574074,276.413136574074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17388513,0,0.17388513
"668",668,668,4.5,93.5,34.12707,300.66388,"93.5,4.5",0,0,34.12707,300.66388,0,0,0,2,2,0,277.484467592593,277.484467592593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30066388,0,0.30066388
"669",669,669,4.5,94.5,47.47529,494.30947,"94.5,4.5",0.09953,0.31296,47.57482,494.62243,0,0,2,3,5,0,284.23306712963,284.23306712963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49430947,0.00031296,0.49462243
"670",670,670,4.5,95.5,1754.59299,7719.23311,"95.5,4.5",4823.99846,15071.9306,6578.59145,22791.16371,0,14,17,19,19,7,469.978908216783,469.978908216783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.71923311,15.0719306,22.79116371
"671",671,671,4.5,96.5,616.30351,2411.3518,"96.5,4.5",1119.01779,3518.77198,1735.3213,5930.12378,2,6,7,7,7,4,1181.58316666667,1181.58316666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4113518,3.51877198,5.93012378
"672",672,672,4.5,97.5,399.20022,1799.43802,"97.5,4.5",1165.50511,3664.95199,1564.70533,5464.39001,2,6,11,19,19,2,1321.39411111111,1321.39411111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.79943802,3.66495199,5.46439001
"673",673,673,4.5,98.5,4173.16426,14166.08182,"98.5,4.5",6215.88729,20612.8122,10389.05155,34778.89402,1,20,20,22,22,0,747.454583333333,747.454583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,14.16608182,20.6128122,34.77889402
"674",674,674,4.5,99.5,3726.40156,18333.19677,"99.5,4.5",8971.99261,39003.83515,12698.39417,57337.03192,0,0,6,6,9,1,787.5601875,787.5601875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18.33319677,39.00383515,57.33703192
"675",675,675,4.5,100.5,2323.95129,10942.40819,"100.5,4.5",6152.63745,27224.38495,8476.58874,38166.79314,0,0,0,2,3,0,1218.25234649123,1218.25234649123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.94240819,27.22438495,38.16679314
"676",676,676,4.5,104.5,3405.85365,18386.98939,"104.5,4.5",1180.51036,4758.25242,4586.36401,23145.24181,0,0,0,0,14,1,370.518363425926,370.518363425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.38698939,4.75825242,23.14524181
"677",677,677,4.5,105.5,2477.07781,12474.33388,"105.5,4.5",129.51838,449.17729,2606.59619,12923.51117,0,0,0,0,0,0,315.257039351852,315.257039351852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.47433388,0.44917729,12.92351117
"678",678,678,4.5,106.5,1069.93275,4861.17946,"106.5,4.5",221.55839,696.77483,1291.49114,5557.95429,0,1,1,1,1,0,304.836900462963,304.836900462963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86117946,0.69677483,5.55795429
"679",679,679,4.5,107.5,2187.26016,6843.80735,"107.5,4.5",2416.58227,7598.98722,4603.84243,14442.79457,0,0,0,0,0,0,310.573541666667,310.573541666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84380735,7.59898722,14.44279457
"680",680,680,4.5,108.5,2611.71867,13584.4559,"108.5,4.5",2166.93671,6832.98948,4778.65538,20417.44538,0,0,0,0,0,0,314.234119047619,314.234119047619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5844559,6.83298948,20.41744538
"681",681,681,4.5,109.5,2326.70773,15918.02201,"109.5,4.5",169.69111,593.9416,2496.39884,16511.96361,0,0,0,0,0,0,280.495039351852,280.495039351852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91802201,0.5939416,16.51196361
"682",682,682,4.5,118.5,3485.59266,18935.00172,"118.5,4.5",10543.56656,42991.84607,14029.15922,61926.84779,0,0,0,0,0,0,730.483010416667,730.483010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.93500172,42.99184607,61.92684779
"683",683,683,4.5,119.5,3444.62463,12597.08818,"119.5,4.5",3570.97452,13383.98258,7015.59915,25981.07076,0,0,0,0,0,0,540.530547979798,540.530547979798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.59708818,13.38398258,25.98107076
"684",684,684,4.5,120.5,799.13847,2486.31616,"120.5,4.5",159.36918,475.07216,958.50765,2961.38832,0,0,0,0,0,0,297.83593287037,297.83593287037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.48631616,0.47507216,2.96138832
"685",685,685,4.5,121.5,28.36076,273.62734,"121.5,4.5",0,0,28.36076,273.62734,0,0,0,0,0,0,264.664810185185,264.664810185185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.27362734,0,0.27362734
"686",686,686,4.5,122.5,28.08411,271.0531,"122.5,4.5",0.1634,1.05175,28.24751,272.10485,0,0,0,0,0,0,260.685143518519,260.685143518519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.2710531,0.00105175,0.27210485
"687",687,687,4.5,123.5,27.31756,263.93753,"123.5,4.5",0,0,27.31756,263.93753,0,0,0,0,0,0,268.488439814815,268.488439814815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.26393753,0,0.26393753
"688",688,688,4.5,124.5,9.27968,89.56617,"124.5,4.5",0,0,9.27968,89.56617,0,0,0,0,3,1,271.192185185185,271.192185185185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08956617,0,0.08956617
"689",689,689,4.5,125.5,1305.2521,5603.10908,"125.5,4.5",2997.74773,9426.47234,4302.99983,15029.58142,0,0,0,0,0,0,216.314365740741,216.314365740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.60310908,9.42647234,15.02958142
"690",690,690,4.5,126.5,686.43524,2609.02483,"126.5,4.5",2025.62067,6382.21768,2712.05591,8991.24251,0,0,0,0,0,0,165.531571078431,165.531571078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.60902483,6.38221768,8.99124251
"691",691,691,4.5,127.5,156.7419,810.14895,"127.5,4.5",446.107,1402.79151,602.8489,2212.94046,0,0,0,0,0,0,176.440224537037,176.440224537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.81014895,1.40279151,2.21294046
"692",692,692,4.5,128.5,0.08922,1.07637,"128.5,4.5",0,0,0.08922,1.07637,0,0,0,0,0,0,205.687564814815,205.687564814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00107637,0,0.00107637
"693",693,693,4.5,129.5,4.13837,38.9545,"129.5,4.5",0,0,4.13837,38.9545,0,0,0,0,0,0,266.817712962963,266.817712962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0389545,0,0.0389545
"694",694,694,4.5,130.5,7.5892,71.09201,"130.5,4.5",0,0,7.5892,71.09201,0,0,0,0,0,0,296.956368055556,296.956368055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07109201,0,0.07109201
"695",695,695,4.5,131.5,21.13601,197.99151,"131.5,4.5",0.00084,0.00374,21.13685,197.99525,0,0,0,0,0,0,296.870340277778,296.870340277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19799151,3.74e-06,0.19799525
"696",696,696,4.5,132.5,35.32387,330.8925,"132.5,4.5",2.8036,12.4433,38.12747,343.3358,0,0,0,0,0,0,303.660483796296,303.660483796296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3308925,0.0124433,0.3433358
"697",697,697,5.5,91.5,5.67091,43.99067,"91.5,5.5",0,0,5.67091,43.99067,0,0,0,0,11,3,286.208972222222,286.208972222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04399067,0,0.04399067
"698",698,698,5.5,92.5,5.54976,38.40487,"92.5,5.5",0,0,5.54976,38.40487,0,0,0,11,14,7,306.456944444444,306.456944444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03840487,0,0.03840487
"699",699,699,5.5,93.5,105.63824,831.31922,"93.5,5.5",0,0,105.63824,831.31922,0,0,11,14,19,12,314.317865740741,314.317865740741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83131922,0,0.83131922
"700",700,700,5.5,94.5,445.30685,2539.40511,"94.5,5.5",246.05993,773.74235,691.36678,3313.14746,0,11,14,20,20,12,364.052909722222,364.052909722222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.53940511,0.77374235,3.31314746
"701",701,701,5.5,95.5,1299.49136,6358.12459,"95.5,5.5",5780.61158,18177.26843,7080.10294,24535.39302,14,14,20,20,20,12,495.631845833333,495.631845833333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.35812459,18.17726843,24.53539302
"702",702,702,5.5,96.5,1651.49871,4900.57836,"96.5,5.5",2796.09963,8797.66369,4447.59834,13698.24205,2,21,22,22,22,12,436.175607638889,436.175607638889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.90057836,8.79766369,13.69824205
"703",703,703,5.5,97.5,1496.01833,7065.36535,"97.5,5.5",4711.6038,14815.75506,6207.62213,21881.12041,4,7,10,23,32,13,531.724633333333,531.724633333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.06536535,14.81575506,21.88112041
"704",704,704,5.5,98.5,3461.35869,18019.0124,"98.5,5.5",2039.35863,8096.96725,5500.71732,26115.97965,0,3,24,27,38,12,552.885233796296,552.885233796296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.0190124,8.09696725,26.11597965
"705",705,705,5.5,99.5,3159.00822,14208.32086,"99.5,5.5",3534.36094,15979.85059,6693.36916,30188.17145,0,0,1,8,12,10,754.790212962963,754.790212962963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.20832086,15.97985059,30.18817145
"706",706,706,5.5,104.5,2371.52365,14205.56948,"104.5,5.5",462.44538,2043.76019,2833.96903,16249.32967,0,0,0,0,0,0,361.595034722222,361.595034722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.20556948,2.04376019,16.24932967
"707",707,707,5.5,105.5,4346.80963,22507.71741,"105.5,5.5",37.93853,160.64923,4384.74816,22668.36664,0,0,0,0,0,0,338.713962962963,338.713962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.50771741,0.16064923,22.66836664
"708",708,708,5.5,106.5,1508.98907,6652.38016,"106.5,5.5",79.34158,249.49118,1588.33065,6901.87134,0,0,0,1,1,0,320.855590277778,320.855590277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65238016,0.24949118,6.90187134
"709",709,709,5.5,107.5,1559.26351,6453.261,"107.5,5.5",471.501,1482.85453,2030.76451,7936.11553,0,0,0,0,0,0,293.389331018519,293.389331018519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.453261,1.48285453,7.93611553
"710",710,710,5.5,108.5,1349.10025,6915.33918,"108.5,5.5",328.33923,1039.59616,1677.43948,7954.93534,0,0,0,0,0,0,280.895405092593,280.895405092593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91533918,1.03959616,7.95493534
"711",711,711,5.5,109.5,2355.9777,12618.21102,"109.5,5.5",67.13661,245.43591,2423.11431,12863.64693,0,0,0,0,0,0,275.321166666667,275.321166666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61821102,0.24543591,12.86364693
"712",712,712,5.5,125.5,4418.79936,15593.80576,"125.5,5.5",5251.15778,16010.95599,9669.95714,31604.76175,0,0,0,0,0,0,286.627636111111,286.627636111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.59380576,16.01095599,31.60476175
"713",713,713,5.5,126.5,266.54085,1291.31924,"126.5,5.5",128.99823,405.63724,395.53908,1696.95648,0,0,0,0,0,0,163.203321759259,163.203321759259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.29131924,0.40563724,1.69695648
"714",714,714,5.5,127.5,0.14322,1.72195,"127.5,5.5",0,0,0.14322,1.72195,0,0,0,0,0,0,158.690263888889,158.690263888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00172195,0,0.00172195
"715",715,715,5.5,128.5,0.06508,0.79482,"128.5,5.5",0,0,0.06508,0.79482,0,0,0,0,0,0,172.028402777778,172.028402777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00079482,0,0.00079482
"716",716,716,5.5,129.5,4.40069,41.42892,"129.5,5.5",0,0,4.40069,41.42892,0,0,0,0,0,0,188.498053240741,188.498053240741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04142892,0,0.04142892
"717",717,717,5.5,130.5,8.91499,83.51091,"130.5,5.5",0,0,8.91499,83.51091,0,0,0,0,0,0,208.429333333333,208.429333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08351091,0,0.08351091
"718",718,718,6.5,91.5,5.11195,43.60363,"91.5,6.5",0,0,5.11195,43.60363,0,0,0,0,0,0,293.629446759259,293.629446759259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04360363,0,0.04360363
"719",719,719,6.5,92.5,4.725,39.32466,"92.5,6.5",0,0,4.725,39.32466,0,0,0,0,0,0,313.260023148148,313.260023148148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03932466,0,0.03932466
"720",720,720,6.5,93.5,1282.36757,6265.17048,"93.5,6.5",3447.67341,8991.67142,4730.04098,15256.8419,0,0,0,0,0,0,346.065173809524,346.065173809524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26517048,8.99167142,15.2568419
"721",721,721,6.5,94.5,204.79741,1483.29476,"94.5,6.5",6.5055,17.48271,211.30291,1500.77747,0,0,0,0,0,0,367.947585648148,367.947585648148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48329476,0.01748271,1.50077747
"722",722,722,6.5,95.5,37.90106,408.51129,"95.5,6.5",0,0,37.90106,408.51129,0,14,14,14,14,7,389.167775462963,389.167775462963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40851129,0,0.40851129
"723",723,723,6.5,96.5,10.20707,133.64321,"96.5,6.5",0,0,10.20707,133.64321,0,0,2,4,4,4,380.381902777778,380.381902777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13364321,0,0.13364321
"724",724,724,6.5,97.5,442.21461,2225.54202,"97.5,6.5",60.62253,206.28182,502.83714,2431.82384,0,2,5,5,7,1,419.881481481482,419.881481481482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.22554202,0.20628182,2.43182384
"725",725,725,6.5,98.5,1331.07508,6558.8954,"98.5,6.5",461.89747,1850.45219,1792.97255,8409.34759,0,0,0,18,18,0,509.496759259259,509.496759259259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5588954,1.85045219,8.40934759
"726",726,726,6.5,103.5,3222.72366,16318.54407,"103.5,6.5",2132.89232,9723.11306,5355.61598,26041.65713,0,0,0,0,0,0,433.311238425926,433.311238425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31854407,9.72311306,26.04165713
"727",727,727,6.5,104.5,3400.6226,17709.98043,"104.5,6.5",466.40173,1875.27348,3867.02433,19585.25391,0,0,0,0,0,0,396.916071759259,396.916071759259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.70998043,1.87527348,19.58525391
"728",728,728,6.5,105.5,2481.90582,12136.02367,"105.5,6.5",79.55091,245.97715,2561.45673,12382.00082,0,0,0,0,0,0,426.272606481481,426.272606481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13602367,0.24597715,12.38200082
"729",729,729,6.5,106.5,1403.58178,6067.40834,"106.5,6.5",43.21848,129.50674,1446.80026,6196.91508,0,0,0,0,1,0,366.932081018518,366.932081018518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06740834,0.12950674,6.19691508
"730",730,730,6.5,107.5,1840.38738,6932.75955,"107.5,6.5",35.64828,110.67846,1876.03566,7043.43801,0,0,0,0,0,0,317.983125,317.983125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93275955,0.11067846,7.04343801
